qid,docno,label
150,AP881219-0095,0
150,AP881220-0014,0
150,AP881221-0089,0
150,AP881227-0184,0
150,AP881228-0163,0
150,AP881228-0234,0
150,AP881229-0001,0
150,AP881231-0068,1
150,AP890103-0132,1
150,AP890104-0070,0
150,AP890104-0123,0
150,AP890106-0142,1
150,AP890107-0068,1
150,AP890111-0252,0
150,AP890112-0142,1
150,AP890118-0050,0
150,AP890124-0122,0
150,AP890124-0255,1
150,AP890125-0163,1
150,AP890125-0198,1
150,AP890126-0259,1
150,AP890127-0154,1
150,AP890128-0012,1
150,AP890128-0016,0
150,AP890129-0022,1
150,AP890131-0032,1
150,AP890131-0139,0
150,AP890201-0169,1
150,AP890203-0018,0
150,AP890207-0187,1
150,AP890208-0124,1
150,AP890209-0159,0
150,AP890211-0029,0
150,AP890211-0077,1
150,AP890211-0088,1
150,AP890213-0179,1
150,AP890214-0174,0
150,AP890215-0047,0
150,AP890215-0064,1
150,AP890220-0093,0
150,AP890221-0007,1
150,AP890224-0006,0
150,AP890224-0010,1
150,AP890224-0013,0
150,AP890301-0218,0
150,AP890303-0038,1
150,AP890304-0078,1
150,AP890306-0044,0
150,AP890309-0140,1
150,AP890311-0078,1
150,AP890313-0012,1
150,AP890314-0214,0
150,AP890318-0009,1
150,AP890325-0064,0
150,AP890325-0114,1
150,AP890326-0030,1
150,AP890329-0022,1
150,AP890405-0005,0
150,AP890405-0208,1
150,AP890406-0083,1
150,AP890406-0168,1
150,AP890407-0219,0
150,AP890408-0087,1
150,AP890410-0261,0
150,AP890411-0099,0
150,AP890411-0205,0
150,AP890412-0091,1
150,AP890412-0128,1
150,AP890412-0144,1
150,AP890412-0181,1
150,AP890412-0198,1
150,AP890413-0016,1
150,AP890413-0024,0
150,AP890413-0121,1
150,AP890414-0199,0
150,AP890417-0083,1
150,AP890417-0163,0
150,AP890417-0166,0
150,AP890417-0177,0
150,AP890417-0178,1
150,AP890417-0204,1
150,AP890418-0025,0
150,AP890419-0212,1
150,AP890420-0178,0
150,AP890424-0001,0
150,AP890424-0246,0
150,AP890426-0054,1
150,AP890427-0018,0
150,AP890427-0025,1
150,AP890427-0201,1
150,AP890428-0024,1
150,AP890429-0059,1
150,AP890501-0004,0
150,AP890501-0062,1
150,AP890501-0191,1
150,AP890506-0041,1
150,AP890511-0003,1
150,AP890511-0036,1
150,AP890515-0111,0
150,AP890516-0140,1
150,AP890525-0046,1
150,AP890527-0096,1
150,AP890527-0102,1
150,AP890601-0218,1
150,AP890602-0210,1
150,AP890604-0050,1
150,AP890607-0044,0
150,AP890608-0182,1
150,AP890615-0026,1
150,AP890616-0052,0
150,AP890619-0015,0
150,AP890621-0198,0
150,AP890626-0058,0
150,AP890626-0207,1
150,AP890627-0001,1
150,AP890627-0074,1
150,AP890627-0079,1
150,AP890628-0075,1
150,AP890628-0200,1
150,AP890629-0131,1
150,AP890629-0156,1
150,AP890629-0173,1
150,AP890629-0182,1
150,AP890630-0040,1
150,AP890702-0068,1
150,AP890707-0158,1
150,AP890710-0191,1
150,AP890714-0093,1
150,AP890717-0179,1
150,AP890719-0292,1
150,AP890721-0187,0
150,AP890723-0016,0
150,AP890724-0199,1
150,AP890726-0092,1
150,AP890801-0175,1
150,AP890804-0006,1
150,AP890807-0009,1
150,AP890807-0020,1
150,AP890807-0023,1
150,AP890808-0133,0
150,AP890809-0016,0
150,AP890818-0114,0
150,AP890821-0015,1
150,AP890825-0048,0
150,AP890907-0098,0
150,AP890907-0177,1
150,AP890914-0021,0
150,AP890926-0184,1
150,AP891008-0060,1
150,AP891009-0175,0
150,AP891011-0203,0
150,AP891013-0159,1
150,AP891013-0174,1
150,AP891016-0138,1
150,AP891018-0041,0
150,AP891026-0032,1
150,AP891029-0032,1
150,AP891031-0012,1
150,AP891031-0029,0
150,AP891108-0033,0
150,AP891108-0100,0
150,AP891108-0285,0
150,AP891109-0155,0
150,AP891113-0122,1
150,AP891116-0218,1
150,AP891118-0084,1
150,AP891120-0023,1
150,AP891120-0178,0
150,AP891121-0061,1
150,AP891122-0082,1
150,AP891122-0091,1
150,AP891123-0020,1
150,AP891123-0158,0
150,AP891125-0062,1
150,AP891126-0033,1
150,AP891129-0069,0
150,AP891130-0230,0
150,AP891201-0120,0
150,AP891202-0056,0
150,AP891203-0015,1
150,AP891204-0169,1
150,AP891205-0070,1
150,AP891206-0013,1
150,AP891206-0029,0
150,AP891207-0099,1
150,AP891207-0110,1
150,AP891208-0029,1
150,AP891211-0208,0
150,AP891214-0095,1
150,AP891214-0097,0
150,AP891215-0007,1
150,AP891218-0158,0
150,AP891222-0090,1
150,AP891229-0091,0
151,AP880213-0002,0
151,AP880213-0052,0
151,AP880216-0195,0
151,AP880218-0049,0
151,AP880218-0080,0
151,AP880218-0105,0
151,AP880218-0137,0
151,AP880218-0255,0
151,AP880219-0031,0
151,AP880219-0042,0
151,AP880220-0132,0
151,AP880224-0009,0
151,AP880224-0013,0
151,AP880226-0124,0
151,AP880228-0016,0
151,AP880228-0064,0
151,AP880229-0107,0
151,AP880229-0209,0
151,AP880301-0062,0
151,AP880307-0191,0
151,AP880310-0051,0
151,AP880310-0144,0
151,AP880310-0198,0
151,AP880312-0050,0
151,AP880314-0204,0
151,AP880315-0054,0
151,AP880316-0006,0
151,AP880324-0049,0
151,AP880324-0186,0
151,AP880324-0249,0
151,AP880326-0040,0
151,AP880328-0213,0
151,AP880329-0149,0
151,AP880401-0176,0
151,AP880404-0044,0
151,AP880405-0072,0
151,AP880405-0160,0
151,AP880405-0216,0
151,AP880406-0015,0
151,AP880407-0033,0
151,AP880407-0251,0
151,AP880409-0141,0
151,AP880414-0081,0
151,AP880414-0199,0
151,AP880415-0232,0
151,AP880417-0088,0
151,AP880418-0017,0
151,AP880420-0087,0
151,AP880420-0140,0
151,AP880427-0114,0
151,AP880429-0158,0
151,AP880430-0098,0
151,AP880502-0187,0
151,AP880503-0097,0
151,AP880504-0037,0
151,AP880504-0147,0
151,AP880504-0183,0
151,AP880505-0074,0
151,AP880506-0045,0
151,AP880507-0112,0
151,AP880509-0008,0
151,AP880509-0215,0
151,AP880510-0017,0
151,AP880510-0247,0
151,AP880512-0192,0
151,AP880514-0176,0
151,AP880515-0009,1
151,AP880516-0036,0
151,AP880516-0081,0
151,AP880516-0128,0
151,AP880516-0220,0
151,AP880517-0071,0
151,AP880517-0073,0
151,AP880517-0184,0
151,AP880518-0004,0
151,AP880518-0164,0
151,AP880519-0231,0
151,AP880520-0050,0
151,AP880520-0157,0
151,AP880521-0003,0
151,AP880521-0044,0
151,AP880525-0010,0
151,AP880525-0152,0
151,AP880525-0245,1
151,AP880531-0162,0
151,AP880603-0093,0
151,AP880606-0073,0
151,AP880607-0108,0
151,AP880607-0175,0
151,AP880607-0193,0
151,AP880607-0210,1
151,AP880608-0110,1
151,AP880608-0250,0
151,AP880608-0251,0
151,AP880609-0145,0
151,AP880609-0180,0
151,AP880609-0221,0
151,AP880610-0134,0
151,AP880611-0042,0
151,AP880615-0187,0
151,AP880615-0274,0
151,AP880616-0139,0
151,AP880617-0124,0
151,AP880617-0235,0
151,AP880619-0073,0
151,AP880620-0059,0
151,AP880626-0032,0
151,AP880627-0003,0
151,AP880627-0085,0
151,AP880628-0091,0
151,AP880628-0094,0
151,AP880628-0184,0
151,AP880630-0038,0
151,AP880701-0129,0
151,AP880702-0140,0
151,AP880704-0017,1
151,AP880708-0210,0
151,AP880711-0024,0
151,AP880711-0093,0
151,AP880712-0042,0
151,AP880712-0112,0
151,AP880713-0089,0
151,AP880716-0011,0
151,AP880716-0089,0
151,AP880718-0076,0
151,AP880718-0162,0
151,AP880719-0196,0
151,AP880720-0133,0
151,AP880720-0138,0
151,AP880720-0212,0
151,AP880720-0219,0
151,AP880721-0145,0
151,AP880722-0101,0
151,AP880726-0019,0
151,AP880726-0043,1
151,AP880726-0170,0
151,AP880726-0173,1
151,AP880727-0228,1
151,AP880728-0104,0
151,AP880801-0163,0
151,AP880802-0001,0
151,AP880802-0038,0
151,AP880802-0131,0
151,AP880802-0213,0
151,AP880803-0012,0
151,AP880803-0107,0
151,AP880808-0039,0
151,AP880810-0271,0
151,AP880814-0032,0
151,AP880814-0089,1
151,AP880815-0061,1
151,AP880815-0079,0
151,AP880815-0099,0
151,AP880815-0144,1
151,AP880816-0174,1
151,AP880816-0248,0
151,AP880817-0119,0
151,AP880817-0265,0
151,AP880822-0114,0
151,AP880822-0139,0
151,AP880822-0215,0
151,AP880822-0216,0
151,AP880823-0112,0
151,AP880823-0188,0
151,AP880824-0048,0
151,AP880824-0101,0
151,AP880824-0170,0
151,AP880825-0054,0
151,AP880825-0171,1
151,AP880826-0013,0
151,AP880826-0063,0
151,AP880826-0114,0
151,AP880826-0233,0
151,AP880827-0092,1
151,AP880827-0097,0
151,AP880827-0140,0
151,AP880827-0151,0
151,AP880828-0068,0
151,AP880829-0088,0
151,AP880829-0169,0
151,AP880830-0013,0
151,AP880831-0102,0
151,AP880831-0105,0
151,AP880901-0131,0
151,AP880901-0150,0
151,AP880902-0072,0
151,AP880906-0044,0
151,AP880906-0154,0
151,AP880910-0022,0
151,AP880911-0047,0
151,AP880912-0038,0
151,AP880915-0028,0
151,AP880920-0179,0
151,AP880921-0032,1
151,AP880926-0018,0
151,AP880926-0180,1
151,AP880930-0167,0
151,AP881001-0057,0
151,AP881002-0014,1
151,AP881004-0180,1
151,AP881005-0001,1
151,AP881006-0202,1
151,AP881007-0122,0
151,AP881007-0130,0
151,AP881007-0193,0
151,AP881012-0138,0
151,AP881013-0236,0
151,AP881017-0231,0
151,AP881017-0232,0
151,AP881017-0234,0
151,AP881018-0003,0
151,AP881019-0127,0
151,AP881021-0218,1
151,AP881024-0036,0
151,AP881027-0106,0
151,AP881027-0199,0
151,AP881029-0064,0
151,AP881029-0108,1
151,AP881101-0053,0
151,AP881101-0136,0
151,AP881102-0233,0
151,AP881104-0261,0
151,AP881104-0269,0
151,AP881105-0143,0
151,AP881107-0058,0
151,AP881108-0058,0
151,AP881108-0074,0
151,AP881108-0076,1
151,AP881108-0181,1
151,AP881108-0190,0
151,AP881109-0244,0
151,AP881110-0069,0
151,AP881111-0182,0
151,AP881111-0186,0
151,AP881114-0091,0
151,AP881120-0025,0
151,AP881121-0013,0
151,AP881121-0191,0
151,AP881122-0004,0
151,AP881122-0059,0
151,AP881123-0150,1
151,AP881123-0232,1
151,AP881128-0234,0
151,AP881129-0116,0
151,AP881129-0144,1
151,AP881130-0089,0
151,AP881130-0189,0
151,AP881202-0169,1
151,AP881202-0176,0
151,AP881206-0124,0
151,AP881206-0196,0
151,AP881206-0201,0
151,AP881207-0045,0
151,AP881207-0079,0
151,AP881209-0165,0
151,AP881211-0022,1
151,AP881212-0015,0
151,AP881212-0157,0
151,AP881214-0042,1
151,AP881214-0158,0
151,AP881214-0162,0
151,AP881219-0208,0
151,AP881220-0028,0
151,AP881223-0014,1
151,AP881223-0053,1
151,AP881223-0089,0
151,AP881224-0119,0
151,AP881225-0001,1
151,AP881225-0027,0
151,AP881225-0044,1
151,AP881226-0124,0
151,AP881227-0022,0
151,AP881227-0031,0
151,AP881227-0081,0
151,AP881229-0136,0
151,AP881230-0016,0
151,AP881230-0099,0
151,AP881230-0150,0
151,AP890101-0029,0
151,AP890103-0028,0
151,AP890103-0075,0
151,AP890105-0133,1
151,AP890105-0215,1
151,AP890106-0125,0
151,AP890107-0009,0
151,AP890107-0063,0
151,AP890107-0127,0
151,AP890108-0020,0
151,AP890108-0022,0
151,AP890108-0023,0
151,AP890108-0025,0
151,AP890108-0026,0
151,AP890109-0021,0
151,AP890109-0068,0
151,AP890109-0187,0
151,AP890110-0033,0
151,AP890110-0074,0
151,AP890112-0002,1
151,AP890116-0047,1
151,AP890117-0224,0
151,AP890118-0172,0
151,AP890119-0013,0
151,AP890119-0113,0
151,AP890120-0230,0
151,AP890121-0018,1
151,AP890121-0128,0
151,AP890122-0086,0
151,AP890123-0062,0
151,AP890124-0089,0
151,AP890125-0112,1
151,AP890125-0159,1
151,AP890126-0216,0
151,AP890129-0030,0
151,AP890129-0081,0
151,AP890130-0060,1
151,AP890131-0219,0
151,AP890205-0036,0
151,AP890206-0072,0
151,AP890207-0062,0
151,AP890210-0090,0
151,AP890210-0130,0
151,AP890210-0149,0
151,AP890212-0051,0
151,AP890217-0143,1
151,AP890218-0060,0
151,AP890219-0059,1
151,AP890220-0067,1
151,AP890220-0101,1
151,AP890224-0137,0
151,AP890224-0223,0
151,AP890225-0029,0
151,AP890226-0084,0
151,AP890227-0210,0
151,AP890228-0061,0
151,AP890228-0074,0
151,AP890228-0135,0
151,AP890301-0228,0
151,AP890302-0077,0
151,AP890303-0004,0
151,AP890303-0051,0
151,AP890305-0033,0
151,AP890306-0088,0
151,AP890306-0173,0
151,AP890307-0056,0
151,AP890307-0139,0
151,AP890307-0172,0
151,AP890309-0036,1
151,AP890309-0056,0
151,AP890314-0143,1
151,AP890315-0085,0
151,AP890316-0102,0
151,AP890316-0106,0
151,AP890316-0161,0
151,AP890318-0072,0
151,AP890322-0136,0
151,AP890326-0014,0
151,AP890327-0039,0
151,AP890327-0087,0
151,AP890327-0167,0
151,AP890328-0001,0
151,AP890328-0105,0
151,AP890329-0075,0
151,AP890330-0085,0
151,AP890330-0169,0
151,AP890330-0171,0
151,AP890405-0144,0
151,AP890406-0085,0
151,AP890406-0194,0
151,AP890406-0203,0
151,AP890407-0012,0
151,AP890408-0004,1
151,AP890408-0024,1
151,AP890408-0056,1
151,AP890408-0092,1
151,AP890408-0099,0
151,AP890409-0046,0
151,AP890411-0020,0
151,AP890411-0068,0
151,AP890411-0076,1
151,AP890411-0077,0
151,AP890411-0127,0
151,AP890412-0141,1
151,AP890412-0225,0
151,AP890417-0068,1
151,AP890420-0020,0
151,AP890421-0205,0
151,AP890422-0077,0
151,AP890423-0032,0
151,AP890424-0077,0
151,AP890425-0101,0
151,AP890425-0221,0
151,AP890427-0168,0
151,AP890428-0056,0
151,AP890430-0076,1
151,AP890501-0151,1
151,AP890502-0166,0
151,AP890505-0225,0
151,AP890506-0031,0
151,AP890509-0113,1
151,AP890511-0032,0
151,AP890511-0126,0
151,AP890512-0056,0
151,AP890515-0088,0
151,AP890515-0209,0
151,AP890516-0020,0
151,AP890516-0063,0
151,AP890521-0077,0
151,AP890523-0112,1
151,AP890523-0126,1
151,AP890524-0037,0
151,AP890524-0073,0
151,AP890524-0088,0
151,AP890524-0103,0
151,AP890524-0259,0
151,AP890524-0260,0
151,AP890528-0023,0
151,AP890528-0078,0
151,AP890530-0044,0
151,AP890530-0080,0
151,AP890530-0093,0
151,AP890531-0006,0
151,AP890531-0074,0
151,AP890601-0164,0
151,AP890602-0187,0
151,AP890603-0133,0
151,AP890605-0117,0
151,AP890605-0119,0
151,AP890605-0120,0
151,AP890605-0121,0
151,AP890609-0053,0
151,AP890609-0122,0
151,AP890612-0004,0
151,AP890613-0004,0
151,AP890614-0008,0
151,AP890614-0036,0
151,AP890614-0183,0
151,AP890615-0204,0
151,AP890617-0063,0
151,AP890617-0085,1
151,AP890622-0013,0
151,AP890622-0194,0
151,AP890627-0005,0
151,AP890627-0212,0
151,AP890630-0118,0
151,AP890630-0148,0
151,AP890630-0155,0
151,AP890630-0220,1
151,AP890702-0037,0
151,AP890702-0066,0
151,AP890703-0051,0
151,AP890704-0131,0
151,AP890704-0152,0
151,AP890705-0046,0
151,AP890707-0128,0
151,AP890707-0195,0
151,AP890710-0011,0
151,AP890710-0019,0
151,AP890710-0139,0
151,AP890714-0027,0
151,AP890714-0208,1
151,AP890715-0019,0
151,AP890716-0021,0
151,AP890716-0029,0
151,AP890718-0192,0
151,AP890718-0216,0
151,AP890719-0127,0
151,AP890720-0093,0
151,AP890720-0166,0
151,AP890721-0074,0
151,AP890723-0028,0
151,AP890724-0026,0
151,AP890725-0129,0
151,AP890726-0188,0
151,AP890728-0205,0
151,AP890729-0033,1
151,AP890801-0069,0
151,AP890802-0134,0
151,AP890803-0168,0
151,AP890803-0175,0
151,AP890806-0049,0
151,AP890810-0008,0
151,AP890811-0134,1
151,AP890812-0096,0
151,AP890813-0088,0
151,AP890814-0163,0
151,AP890815-0068,0
151,AP890815-0194,0
151,AP890816-0109,1
151,AP890817-0055,0
151,AP890817-0099,0
151,AP890819-0002,0
151,AP890819-0006,0
151,AP890819-0106,0
151,AP890820-0042,0
151,AP890821-0069,0
151,AP890821-0109,0
151,AP890825-0144,0
151,AP890826-0034,0
151,AP890827-0067,0
151,AP890828-0037,0
151,AP890828-0111,0
151,AP890829-0141,0
151,AP890831-0101,0
151,AP890831-0215,0
151,AP890901-0085,0
151,AP890902-0068,0
151,AP890904-0016,0
151,AP890905-0142,0
151,AP890906-0030,0
151,AP890906-0106,0
151,AP890906-0110,0
151,AP890908-0031,0
151,AP890908-0081,1
151,AP890911-0033,0
151,AP890911-0096,0
151,AP890912-0102,0
151,AP890912-0107,0
151,AP890912-0203,1
151,AP890913-0033,1
151,AP890913-0201,0
151,AP890914-0136,0
151,AP890916-0010,1
151,AP890916-0165,1
151,AP890918-0115,0
151,AP890919-0020,0
151,AP890921-0089,0
151,AP890926-0058,0
151,AP890926-0090,0
151,AP890926-0124,0
151,AP890926-0215,0
151,AP890927-0058,0
151,AP890928-0092,0
151,AP890929-0041,0
151,AP891002-0115,0
151,AP891002-0209,0
151,AP891004-0137,0
151,AP891005-0178,0
151,AP891008-0063,0
151,AP891009-0015,0
151,AP891010-0075,0
151,AP891010-0138,1
151,AP891011-0117,0
151,AP891017-0043,0
151,AP891019-0096,0
151,AP891022-0032,0
151,AP891024-0082,0
151,AP891025-0002,0
151,AP891026-0098,0
151,AP891026-0144,0
151,AP891026-0228,0
151,AP891027-0057,0
151,AP891027-0063,1
151,AP891027-0114,0
151,AP891027-0212,0
151,AP891028-0033,1
151,AP891028-0145,0
151,AP891028-0154,0
151,AP891028-0168,0
151,AP891030-0017,0
151,AP891030-0021,0
151,AP891030-0034,0
151,AP891030-0055,0
151,AP891030-0076,0
151,AP891030-0107,0
151,AP891030-0148,0
151,AP891030-0192,0
151,AP891030-0204,0
151,AP891031-0111,1
151,AP891101-0115,0
151,AP891101-0194,0
151,AP891101-0211,0
151,AP891101-0219,0
151,AP891102-0076,0
151,AP891102-0180,0
151,AP891103-0077,0
151,AP891104-0068,0
151,AP891106-0208,0
151,AP891107-0075,0
151,AP891107-0158,0
151,AP891108-0036,0
151,AP891108-0157,0
151,AP891112-0042,0
151,AP891113-0156,0
151,AP891114-0072,0
151,AP891116-0021,1
151,AP891116-0166,0
151,AP891120-0005,0
151,AP891121-0179,1
151,AP891124-0054,0
151,AP891125-0091,0
151,AP891126-0024,0
151,AP891127-0029,0
151,AP891127-0030,0
151,AP891127-0066,0
151,AP891129-0199,0
151,AP891130-0019,0
151,AP891202-0151,0
151,AP891203-0056,0
151,AP891204-0021,1
151,AP891204-0069,0
151,AP891204-0204,0
151,AP891205-0059,0
151,AP891207-0083,0
151,AP891208-0084,0
151,AP891208-0155,0
151,AP891208-0177,0
151,AP891209-0056,0
151,AP891211-0187,0
151,AP891213-0015,0
151,AP891213-0042,0
151,AP891214-0098,0
151,AP891214-0111,0
151,AP891215-0077,0
151,AP891215-0079,0
151,AP891216-0097,0
151,AP891216-0107,1
151,AP891217-0071,0
151,AP891218-0134,0
151,AP891218-0164,0
151,AP891219-0075,0
151,AP891222-0085,0
151,AP891222-0103,0
151,AP891223-0105,0
151,AP891223-0118,0
151,AP891226-0061,0
151,AP891226-0135,0
151,AP891227-0040,0
151,AP891227-0098,0
151,AP891229-0092,1
152,AP880213-0029,0
152,AP880216-0108,0
152,AP880216-0139,0
152,AP880219-0234,1
152,AP880225-0052,1
152,AP880225-0194,1
152,AP880226-0202,0
152,AP880229-0088,0
152,AP880229-0298,0
152,AP880301-0198,1
152,AP880302-0028,1
152,AP880302-0128,1
152,AP880302-0212,0
152,AP880303-0304,0
152,AP880307-0170,0
152,AP880308-0239,0
152,AP880311-0109,0
152,AP880311-0217,1
152,AP880312-0202,0
152,AP880315-0045,0
152,AP880317-0008,1
152,AP880318-0250,1
152,AP880319-0025,1
152,AP880321-0102,0
152,AP880323-0060,0
152,AP880324-0012,1
152,AP880324-0174,0
152,AP880325-0037,1
152,AP880325-0064,1
152,AP880326-0021,1
152,AP880326-0123,0
152,AP880329-0257,1
152,AP880329-0267,1
152,AP880331-0006,1
152,AP880331-0070,0
152,AP880401-0015,0
152,AP880402-0142,0
152,AP880404-0177,0
152,AP880405-0062,0
152,AP880411-0171,0
152,AP880413-0073,0
152,AP880415-0141,0
152,AP880421-0267,0
152,AP880422-0108,0
152,AP880425-0085,0
152,AP880425-0101,0
152,AP880427-0198,0
152,AP880428-0173,0
152,AP880428-0215,1
152,AP880429-0091,1
152,AP880430-0146,0
152,AP880504-0169,0
152,AP880504-0174,1
152,AP880504-0288,1
152,AP880505-0056,1
152,AP880507-0030,1
152,AP880509-0152,0
152,AP880510-0023,1
152,AP880513-0132,0
152,AP880513-0273,1
152,AP880514-0021,0
152,AP880518-0022,0
152,AP880518-0027,0
152,AP880519-0073,0
152,AP880520-0022,0
152,AP880528-0146,1
152,AP880529-0004,0
152,AP880531-0310,0
152,AP880601-0138,1
152,AP880601-0244,0
152,AP880603-0247,1
152,AP880604-0045,1
152,AP880608-0202,1
152,AP880608-0291,0
152,AP880609-0259,0
152,AP880612-0018,0
152,AP880614-0002,1
152,AP880615-0083,1
152,AP880615-0137,0
152,AP880615-0197,0
152,AP880615-0200,0
152,AP880615-0241,0
152,AP880615-0290,1
152,AP880616-0058,1
152,AP880616-0093,0
152,AP880616-0181,1
152,AP880616-0230,1
152,AP880616-0256,1
152,AP880617-0017,1
152,AP880617-0036,1
152,AP880617-0159,1
152,AP880617-0278,1
152,AP880618-0007,1
152,AP880618-0008,1
152,AP880618-0092,0
152,AP880620-0004,1
152,AP880620-0014,1
152,AP880620-0015,1
152,AP880620-0023,0
152,AP880620-0136,1
152,AP880621-0034,1
152,AP880621-0162,0
152,AP880621-0313,1
152,AP880621-0332,0
152,AP880621-0334,1
152,AP880622-0018,1
152,AP880622-0141,0
152,AP880623-0027,0
152,AP880623-0028,1
152,AP880623-0052,1
152,AP880623-0119,1
152,AP880623-0140,0
152,AP880623-0190,0
152,AP880623-0271,1
152,AP880623-0301,1
152,AP880624-0040,0
152,AP880624-0067,1
152,AP880624-0216,1
152,AP880624-0247,1
152,AP880625-0008,0
152,AP880625-0026,1
152,AP880625-0094,1
152,AP880625-0109,1
152,AP880625-0128,1
152,AP880625-0203,1
152,AP880625-0217,1
152,AP880626-0033,0
152,AP880626-0062,1
152,AP880627-0017,1
152,AP880627-0089,0
152,AP880627-0105,0
152,AP880627-0109,1
152,AP880627-0125,0
152,AP880627-0196,1
152,AP880627-0198,0
152,AP880628-0005,0
152,AP880628-0030,1
152,AP880628-0037,1
152,AP880628-0041,0
152,AP880628-0062,0
152,AP880628-0119,1
152,AP880628-0120,1
152,AP880628-0138,0
152,AP880628-0221,0
152,AP880629-0029,1
152,AP880629-0030,0
152,AP880629-0115,0
152,AP880629-0118,0
152,AP880629-0211,0
152,AP880629-0232,1
152,AP880629-0243,1
152,AP880629-0250,1
152,AP880629-0311,0
152,AP880629-0346,0
152,AP880630-0004,0
152,AP880630-0040,0
152,AP880630-0162,0
152,AP880630-0214,0
152,AP880630-0228,0
152,AP880630-0265,1
152,AP880630-0305,0
152,AP880630-0351,1
152,AP880630-0352,1
152,AP880701-0036,1
152,AP880701-0130,1
152,AP880702-0022,1
152,AP880702-0027,0
152,AP880702-0038,1
152,AP880702-0048,1
152,AP880702-0100,1
152,AP880702-0103,0
152,AP880702-0136,0
152,AP880702-0144,1
152,AP880704-0049,1
152,AP880705-0032,1
152,AP880705-0033,0
152,AP880705-0180,1
152,AP880706-0243,1
152,AP880706-0251,1
152,AP880706-0289,1
152,AP880707-0035,1
152,AP880707-0165,1
152,AP880708-0141,1
152,AP880708-0171,0
152,AP880709-0023,1
152,AP880709-0101,1
152,AP880709-0112,0
152,AP880709-0128,0
152,AP880710-0056,0
152,AP880711-0122,0
152,AP880711-0164,1
152,AP880712-0012,0
152,AP880712-0076,1
152,AP880712-0139,0
152,AP880712-0171,0
152,AP880712-0260,0
152,AP880713-0020,0
152,AP880713-0150,1
152,AP880713-0182,1
152,AP880714-0164,1
152,AP880714-0245,1
152,AP880714-0254,1
152,AP880715-0206,0
152,AP880715-0227,1
152,AP880716-0069,0
152,AP880718-0005,0
152,AP880718-0100,1
152,AP880718-0131,0
152,AP880718-0138,1
152,AP880718-0140,0
152,AP880719-0026,1
152,AP880719-0142,1
152,AP880719-0193,1
152,AP880719-0222,1
152,AP880720-0016,1
152,AP880720-0130,0
152,AP880720-0136,1
152,AP880721-0035,0
152,AP880721-0041,0
152,AP880721-0272,0
152,AP880722-0043,0
152,AP880722-0131,1
152,AP880723-0190,0
152,AP880725-0147,0
152,AP880726-0009,0
152,AP880726-0090,0
152,AP880726-0143,0
152,AP880726-0148,0
152,AP880726-0159,0
152,AP880727-0014,0
152,AP880727-0159,0
152,AP880727-0173,0
152,AP880727-0238,1
152,AP880728-0138,1
152,AP880728-0202,1
152,AP880801-0271,0
152,AP880802-0031,0
152,AP880802-0179,0
152,AP880802-0291,0
152,AP880803-0045,1
152,AP880804-0063,0
152,AP880804-0076,1
152,AP880805-0027,0
152,AP880809-0096,0
152,AP880809-0147,0
152,AP880810-0099,1
152,AP880810-0210,0
152,AP880810-0339,0
152,AP880813-0077,0
152,AP880813-0209,0
152,AP880813-0225,0
152,AP880817-0309,1
152,AP880818-0190,1
152,AP880822-0156,0
152,AP880823-0141,0
152,AP880824-0113,0
152,AP880826-0089,1
152,AP880827-0010,0
152,AP880829-0022,1
152,AP880830-0074,1
152,AP880830-0255,1
152,AP880831-0104,0
152,AP880902-0071,0
152,AP880902-0251,1
152,AP880903-0007,1
152,AP880903-0017,1
152,AP880906-0111,0
152,AP880906-0166,0
152,AP880907-0146,0
152,AP880908-0261,0
152,AP880913-0122,0
152,AP880913-0199,0
152,AP880916-0090,1
152,AP880917-0026,0
152,AP880927-0043,0
152,AP880928-0176,0
152,AP880929-0021,1
152,AP880929-0294,0
152,AP881003-0157,0
152,AP881006-0226,0
152,AP881006-0279,0
152,AP881007-0140,0
152,AP881012-0255,1
152,AP881013-0066,1
152,AP881018-0140,0
152,AP881019-0038,0
152,AP881019-0237,0
152,AP881022-0067,1
152,AP881022-0126,1
152,AP881024-0264,1
152,AP881025-0229,1
152,AP881025-0238,1
152,AP881026-0242,0
152,AP881029-0076,0
152,AP881031-0018,1
152,AP881102-0223,1
152,AP881102-0226,0
152,AP881104-0108,1
152,AP881104-0187,0
152,AP881105-0002,1
152,AP881109-0069,0
152,AP881115-0244,0
152,AP881115-0276,0
152,AP881116-0042,0
152,AP881116-0178,0
152,AP881117-0018,1
152,AP881119-0103,0
152,AP881119-0125,0
152,AP881120-0042,0
152,AP881121-0002,0
152,AP881121-0112,1
152,AP881121-0187,1
152,AP881122-0039,1
152,AP881123-0289,0
152,AP881124-0100,0
152,AP881124-0162,0
152,AP881129-0060,0
152,AP881129-0269,1
152,AP881130-0254,1
152,AP881201-0135,0
152,AP881201-0137,0
152,AP881201-0142,0
152,AP881204-0087,1
152,AP881207-0078,1
152,AP881207-0252,1
152,AP881213-0121,0
152,AP881214-0166,0
152,AP881215-0052,0
152,AP881215-0308,1
152,AP881216-0144,0
152,AP881217-0004,0
152,AP881219-0017,1
152,AP881219-0171,0
152,AP881220-0094,0
152,AP881220-0260,0
152,AP881221-0123,1
152,AP881222-0005,1
152,AP881222-0248,0
152,AP881222-0254,0
152,AP881222-0274,0
152,AP881223-0012,1
152,AP881223-0234,0
152,AP881228-0017,1
