qid,docno,label
122,WSJ910621-0190,0
122,WSJ910624-0129,1
122,WSJ910625-0040,0
122,WSJ910626-0018,1
122,WSJ910627-0028,0
122,WSJ910628-0125,0
122,WSJ910703-0075,0
122,WSJ910712-0049,0
122,WSJ910715-0105,0
122,WSJ910718-0160,0
122,WSJ910725-0073,1
122,WSJ910730-0109,0
122,WSJ910802-0024,0
122,WSJ910802-0092,0
122,WSJ910802-0098,0
122,WSJ910807-0011,0
122,WSJ910808-0099,0
122,WSJ910808-0127,0
122,WSJ910808-0128,1
122,WSJ910809-0053,0
122,WSJ910809-0076,0
122,WSJ910828-0046,1
122,WSJ910906-0020,0
122,WSJ910906-0157,0
122,WSJ910909-0081,0
122,WSJ910913-0137,1
122,WSJ910918-0139,1
122,WSJ910918-0146,0
122,WSJ910925-0157,0
122,WSJ910927-0015,0
122,WSJ910930-0045,0
122,WSJ911001-0013,0
122,WSJ911002-0117,0
122,WSJ911002-0118,0
122,WSJ911009-0135,0
122,WSJ911010-0076,0
122,WSJ911010-0077,0
122,WSJ911014-0053,0
122,WSJ911016-0131,1
122,WSJ911025-0043,0
122,WSJ911025-0045,0
122,WSJ911025-0096,0
122,WSJ911030-0172,0
122,WSJ911101-0029,0
122,WSJ911101-0176,0
122,WSJ911101-0187,0
122,WSJ911104-0149,0
122,WSJ911104-0197,0
122,WSJ911105-0005,0
122,WSJ911105-0075,0
122,WSJ911105-0078,0
122,WSJ911106-0128,0
122,WSJ911107-0058,0
122,WSJ911111-0056,0
122,WSJ911111-0060,0
122,WSJ911114-0053,0
122,WSJ911120-0037,0
122,WSJ911120-0066,0
122,WSJ911120-0079,0
122,WSJ911121-0138,0
122,WSJ911122-0097,1
122,WSJ911125-0124,0
122,WSJ911126-0009,0
122,WSJ911127-0003,0
122,WSJ911129-0005,0
122,WSJ911129-0133,0
122,WSJ911202-0097,0
122,WSJ911204-0002,0
122,WSJ911205-0097,0
122,WSJ911205-0098,0
122,WSJ911209-0050,0
122,WSJ911209-0160,0
122,WSJ911211-0029,0
122,WSJ911218-0157,0
122,WSJ911226-0005,0
122,WSJ911226-0098,0
122,WSJ911227-0016,0
122,WSJ911227-0021,0
122,WSJ920102-0083,0
122,WSJ920103-0105,0
122,WSJ920103-0108,0
122,WSJ920103-0110,0
122,WSJ920103-0137,0
122,WSJ920109-0147,0
122,WSJ920109-0152,0
122,WSJ920116-0021,0
122,WSJ920116-0026,0
122,WSJ920120-0041,1
122,WSJ920120-0068,0
122,WSJ920120-0098,0
122,WSJ920120-0103,0
122,WSJ920121-0055,0
122,WSJ920121-0061,0
122,WSJ920122-0018,0
122,WSJ920129-0039,0
122,WSJ920129-0045,0
122,WSJ920131-0148,0
122,WSJ920131-0196,0
122,WSJ920203-0013,0
122,WSJ920203-0014,0
122,WSJ920204-0145,0
122,WSJ920204-0151,0
122,WSJ920204-0204,0
122,WSJ920205-0063,1
122,WSJ920206-0111,0
122,WSJ920211-0099,0
122,WSJ920211-0101,0
122,WSJ920212-0156,0
122,WSJ920213-0113,0
122,WSJ920213-0119,0
122,WSJ920213-0175,0
122,WSJ920219-0042,0
122,WSJ920219-0135,0
122,WSJ920219-0141,0
122,WSJ920219-0178,0
122,WSJ920220-0043,0
122,WSJ920221-0051,0
122,WSJ920224-0017,0
122,WSJ920224-0025,0
122,WSJ920226-0055,1
122,WSJ920226-0128,0
122,WSJ920226-0129,0
122,WSJ920228-0125,0
122,WSJ920228-0131,0
122,WSJ920302-0204,0
122,WSJ920303-0034,0
122,WSJ920305-0102,0
122,WSJ920305-0108,0
122,WSJ920305-0131,0
122,WSJ920306-0104,0
122,WSJ920310-0135,1
122,WSJ920313-0017,1
122,WSJ920313-0060,1
122,WSJ920313-0067,0
122,WSJ920317-0163,0
122,WSJ920317-0164,0
122,WSJ920317-0165,1
122,WSJ920318-0054,1
122,WSJ920319-0125,0
123,WSJ861202-0083,1
123,WSJ861204-0095,0
123,WSJ861205-0154,0
123,WSJ861217-0117,1
123,WSJ861217-0136,1
123,WSJ861231-0151,0
123,WSJ870105-0010,0
123,WSJ870105-0131,0
123,WSJ870106-0001,0
123,WSJ870127-0054,0
123,WSJ870128-0056,1
123,WSJ870128-0122,0
123,WSJ870202-0070,0
123,WSJ870213-0036,0
123,WSJ870220-0048,0
123,WSJ870224-0108,0
123,WSJ870225-0066,0
123,WSJ870309-0021,0
123,WSJ870326-0108,1
123,WSJ870403-0058,0
123,WSJ870403-0154,0
123,WSJ870408-0077,0
123,WSJ870409-0127,0
123,WSJ870416-0109,1
123,WSJ870417-0041,1
123,WSJ870423-0049,1
123,WSJ870423-0086,1
123,WSJ870424-0125,0
123,WSJ870424-0126,1
123,WSJ870424-0155,0
123,WSJ870427-0037,1
123,WSJ870512-0026,1
123,WSJ870521-0093,1
123,WSJ870602-0147,0
123,WSJ870603-0091,1
123,WSJ870603-0109,0
123,WSJ870608-0092,0
123,WSJ870615-0129,1
123,WSJ870619-0137,1
123,WSJ870625-0074,1
123,WSJ870702-0089,1
123,WSJ870707-0089,1
123,WSJ870716-0093,1
123,WSJ870716-0103,1
123,WSJ870722-0113,0
123,WSJ870723-0066,0
123,WSJ870724-0070,1
123,WSJ870812-0113,0
123,WSJ870902-0038,1
123,WSJ870909-0010,0
123,WSJ870911-0086,1
123,WSJ870916-0140,0
123,WSJ871005-0104,0
123,WSJ871012-0125,1
123,WSJ871013-0042,0
123,WSJ871014-0076,0
123,WSJ871016-0071,0
123,WSJ871026-0111,1
123,WSJ871029-0128,0
123,WSJ871102-0121,0
123,WSJ871119-0091,1
123,WSJ871123-0159,1
123,WSJ871203-0104,0
123,WSJ871204-0041,0
123,WSJ871216-0141,0
123,WSJ871223-0060,1
123,WSJ880104-0110,0
123,WSJ880127-0124,1
123,WSJ880203-0030,0
123,WSJ880219-0072,0
123,WSJ880223-0130,1
123,WSJ880226-0121,1
123,WSJ880301-0097,1
123,WSJ880304-0172,0
123,WSJ880309-0005,1
123,WSJ880315-0101,0
123,WSJ880317-0139,0
123,WSJ880322-0001,0
123,WSJ880329-0121,0
123,WSJ880404-0069,0
123,WSJ880406-0077,0
123,WSJ880413-0065,0
123,WSJ880419-0093,1
123,WSJ880421-0049,1
123,WSJ880422-0149,0
123,WSJ880422-0171,1
123,WSJ880428-0034,0
123,WSJ880510-0094,0
123,WSJ880513-0015,0
123,WSJ880519-0168,0
123,WSJ880524-0068,0
123,WSJ880525-0141,0
123,WSJ880607-0084,1
123,WSJ880608-0012,0
123,WSJ880608-0098,1
123,WSJ880616-0063,0
123,WSJ880622-0026,0
123,WSJ880623-0071,0
123,WSJ880627-0074,0
123,WSJ880628-0063,0
123,WSJ880630-0128,0
123,WSJ880705-0159,0
123,WSJ880706-0173,0
123,WSJ880713-0157,0
123,WSJ880715-0070,1
123,WSJ880721-0148,0
123,WSJ880728-0118,1
123,WSJ880804-0148,0
123,WSJ880805-0117,1
123,WSJ880808-0093,0
123,WSJ880819-0142,0
123,WSJ880825-0076,0
123,WSJ880826-0096,0
123,WSJ880901-0134,0
123,WSJ880902-0090,0
123,WSJ880909-0170,0
123,WSJ880913-0136,1
123,WSJ880914-0070,0
123,WSJ880915-0146,0
123,WSJ880919-0105,0
123,WSJ880920-0060,0
123,WSJ880927-0114,1
123,WSJ880928-0091,1
123,WSJ880930-0038,1
123,WSJ880930-0099,0
123,WSJ881003-0053,0
123,WSJ881006-0028,1
123,WSJ881010-0079,0
123,WSJ881010-0084,0
123,WSJ881012-0150,0
123,WSJ881013-0082,1
123,WSJ881018-0022,0
123,WSJ881025-0116,0
123,WSJ881110-0114,1
123,WSJ881111-0175,0
123,WSJ881116-0148,1
123,WSJ890726-0075,0
123,WSJ890727-0031,0
123,WSJ890731-0140,0
123,WSJ890801-0087,0
123,WSJ890802-0158,0
123,WSJ890807-0073,0
123,WSJ890808-0017,0
123,WSJ890814-0171,0
123,WSJ890817-0111,0
123,WSJ890821-0082,0
123,WSJ890821-0130,0
123,WSJ890823-0118,0
123,WSJ890828-0033,0
123,WSJ890829-0108,0
123,WSJ890829-0148,0
123,WSJ890830-0067,1
123,WSJ890905-0048,0
123,WSJ890905-0067,0
123,WSJ890906-0013,0
123,WSJ890907-0041,1
123,WSJ890907-0092,0
123,WSJ890911-0063,0
123,WSJ890911-0080,0
123,WSJ890912-0010,1
123,WSJ890912-0073,0
123,WSJ890912-0116,0
123,WSJ890914-0033,0
123,WSJ890915-0058,0
123,WSJ890918-0071,0
123,WSJ890918-0117,1
123,WSJ890918-0133,0
123,WSJ890918-0135,0
123,WSJ890922-0092,1
123,WSJ890925-0127,0
123,WSJ890926-0079,0
123,WSJ890927-0027,0
123,WSJ890927-0160,1
123,WSJ890929-0038,0
123,WSJ890929-0115,1
123,WSJ891002-0076,0
123,WSJ891003-0139,0
123,WSJ891003-0193,0
123,WSJ891005-0078,0
123,WSJ891005-0135,0
123,WSJ891009-0020,0
123,WSJ891009-0063,0
123,WSJ891009-0173,0
123,WSJ891013-0119,0
123,WSJ891016-0047,0
123,WSJ891017-0091,0
123,WSJ891018-0099,0
123,WSJ891023-0037,0
123,WSJ891023-0071,0
123,WSJ891024-0051,0
123,WSJ891025-0145,0
123,WSJ891026-0094,1
123,WSJ891030-0015,0
123,WSJ891030-0124,0
123,WSJ891031-0047,0
123,WSJ891031-0057,0
123,WSJ891102-0191,1
123,WSJ900402-0067,0
123,WSJ900404-0017,1
123,WSJ900410-0009,0
123,WSJ900413-0192,1
123,WSJ900413-0195,0
123,WSJ900416-0015,1
123,WSJ900416-0084,0
123,WSJ900418-0108,1
123,WSJ900420-0152,0
123,WSJ900501-0108,1
123,WSJ900507-0015,0
123,WSJ900516-0043,1
123,WSJ900517-0062,1
123,WSJ900521-0004,1
123,WSJ900521-0110,0
123,WSJ900521-0170,0
123,WSJ900525-0135,0
123,WSJ900525-0152,1
123,WSJ900529-0018,0
123,WSJ900531-0084,1
123,WSJ900601-0037,0
123,WSJ900608-0070,0
123,WSJ900625-0142,1
123,WSJ900626-0118,1
123,WSJ900627-0085,1
123,WSJ900706-0055,1
123,WSJ900709-0034,1
123,WSJ900717-0041,0
123,WSJ900720-0141,0
123,WSJ900801-0078,1
123,WSJ900801-0167,0
123,WSJ900815-0014,0
123,WSJ900815-0150,0
123,WSJ900816-0142,0
123,WSJ900824-0126,0
123,WSJ900827-0009,0
123,WSJ900831-0037,0
123,WSJ900831-0145,0
123,WSJ900904-0067,0
123,WSJ900904-0159,0
123,WSJ900906-0113,1
123,WSJ900907-0108,0
123,WSJ900919-0036,1
123,WSJ900921-0158,0
123,WSJ900921-0202,1
123,WSJ900925-0010,0
123,WSJ901221-0147,0
123,WSJ901221-0198,0
123,WSJ901224-0092,0
123,WSJ910102-0042,1
123,WSJ910104-0101,0
123,WSJ910111-0040,0
123,WSJ910115-0115,0
123,WSJ910118-0039,0
123,WSJ910124-0098,1
123,WSJ910207-0101,0
123,WSJ910208-0083,1
123,WSJ910214-0081,0
123,WSJ910304-0010,0
123,WSJ910312-0071,0
123,WSJ910315-0104,0
123,WSJ910320-0110,0
123,WSJ910325-0177,1
123,WSJ910328-0036,0
123,WSJ910401-0081,0
123,WSJ910402-0157,1
123,WSJ910403-0109,1
123,WSJ910403-0155,0
123,WSJ910403-0163,0
123,WSJ910409-0069,0
123,WSJ910411-0002,0
123,WSJ910412-0164,0
123,WSJ910419-0098,1
123,WSJ910419-0159,0
123,WSJ910423-0113,0
123,WSJ910424-0031,1
123,WSJ910425-0087,0
123,WSJ910506-0044,0
123,WSJ910506-0170,0
123,WSJ910507-0070,0
123,WSJ910510-0047,0
123,WSJ910510-0172,0
123,WSJ910513-0087,0
123,WSJ910513-0095,0
123,WSJ910514-0105,0
123,WSJ910515-0164,1
123,WSJ910517-0047,0
123,WSJ910522-0053,0
123,WSJ910524-0008,0
123,WSJ910603-0159,1
123,WSJ910606-0115,0
123,WSJ910611-0029,0
123,WSJ910626-0156,1
123,WSJ910709-0091,0
123,WSJ910709-0116,0
123,WSJ910710-0077,1
123,WSJ910718-0089,1
123,WSJ910718-0114,0
123,WSJ910726-0073,0
123,WSJ910729-0096,1
123,WSJ910730-0006,0
123,WSJ910801-0047,0
123,WSJ910806-0056,0
123,WSJ910806-0133,1
123,WSJ910807-0011,0
123,WSJ910808-0069,0
123,WSJ910809-0076,0
123,WSJ910812-0015,1
123,WSJ910814-0117,0
123,WSJ910816-0005,0
123,WSJ910821-0079,0
123,WSJ910829-0067,0
123,WSJ910829-0136,1
123,WSJ910909-0091,0
123,WSJ910909-0173,0
123,WSJ910916-0045,0
123,WSJ910917-0103,1
123,WSJ910918-0039,0
123,WSJ910918-0068,0
123,WSJ910918-0139,0
123,WSJ910925-0004,0
123,WSJ911003-0042,0
123,WSJ911003-0071,0
123,WSJ911014-0053,1
123,WSJ911014-0055,0
123,WSJ911015-0111,0
123,WSJ911021-0197,0
123,WSJ911022-0001,0
123,WSJ911022-0061,1
123,WSJ911022-0063,0
123,WSJ911023-0171,1
123,WSJ911101-0176,0
123,WSJ911104-0061,0
123,WSJ911104-0188,0
123,WSJ911105-0137,0
123,WSJ911106-0018,0
123,WSJ911106-0047,0
123,WSJ911114-0035,0
123,WSJ911114-0039,0
123,WSJ911115-0022,1
123,WSJ911115-0026,0
123,WSJ911125-0160,0
123,WSJ911216-0072,0
123,WSJ911217-0094,0
123,WSJ911218-0157,0
123,WSJ911226-0098,0
123,WSJ911227-0067,0
123,WSJ911227-0072,0
123,WSJ920103-0105,0
123,WSJ920103-0110,0
123,WSJ920107-0113,1
123,WSJ920107-0118,0
123,WSJ920115-0164,0
123,WSJ920116-0023,1
123,WSJ920116-0028,0
123,WSJ920122-0012,0
123,WSJ920122-0018,0
123,WSJ920131-0098,0
123,WSJ920203-0030,1
123,WSJ920203-0036,0
123,WSJ920205-0103,1
123,WSJ920206-0005,0
123,WSJ920206-0011,0
123,WSJ920212-0158,0
123,WSJ920214-0017,1
123,WSJ920214-0023,0
123,WSJ920219-0135,0
123,WSJ920219-0141,0
123,WSJ920219-0170,0
123,WSJ920226-0120,0
123,WSJ920226-0155,0
123,WSJ920227-0138,0
123,WSJ920302-0049,0
123,WSJ920302-0178,0
123,WSJ920305-0102,0
123,WSJ920305-0108,0
123,WSJ920306-0017,0
123,WSJ920306-0023,0
123,WSJ920311-0035,1
123,WSJ920311-0041,0
123,WSJ920313-0068,0
123,WSJ920320-0080,0
123,WSJ920323-0132,0
124,WSJ861205-0045,0
124,WSJ861208-0001,0
124,WSJ861208-0065,0
124,WSJ861212-0061,0
124,WSJ861216-0094,0
124,WSJ861218-0111,0
124,WSJ861223-0106,0
124,WSJ861229-0001,0
124,WSJ870107-0091,0
124,WSJ870108-0122,0
124,WSJ870113-0090,0
124,WSJ870114-0140,0
124,WSJ870115-0002,0
124,WSJ870116-0047,0
124,WSJ870116-0186,0
124,WSJ870120-0009,0
124,WSJ870122-0047,0
124,WSJ870123-0171,0
124,WSJ870202-0070,0
124,WSJ870202-0097,0
124,WSJ870203-0110,0
124,WSJ870209-0066,0
124,WSJ870213-0036,0
124,WSJ870217-0097,0
124,WSJ870225-0079,0
124,WSJ870226-0117,0
124,WSJ870227-0041,0
124,WSJ870306-0169,0
124,WSJ870313-0125,0
124,WSJ870316-0067,0
124,WSJ870317-0050,0
124,WSJ870319-0024,0
124,WSJ870320-0168,0
124,WSJ870320-0195,0
124,WSJ870323-0061,0
124,WSJ870324-0075,0
124,WSJ870326-0106,0
124,WSJ870326-0108,0
124,WSJ870331-0056,0
124,WSJ870402-0086,0
124,WSJ870403-0097,0
124,WSJ870408-0004,0
124,WSJ870409-0008,0
124,WSJ870409-0051,0
124,WSJ870409-0127,1
124,WSJ870413-0018,0
124,WSJ870414-0121,0
124,WSJ870415-0071,0
124,WSJ870416-0109,0
124,WSJ870421-0114,0
124,WSJ870423-0018,1
124,WSJ870423-0049,0
124,WSJ870423-0086,0
124,WSJ870424-0105,0
124,WSJ870424-0116,0
124,WSJ870424-0123,0
124,WSJ870424-0125,0
124,WSJ870424-0126,1
124,WSJ870424-0137,0
124,WSJ870424-0144,1
124,WSJ870424-0155,0
124,WSJ870427-0044,0
124,WSJ870428-0119,0
124,WSJ870429-0123,0
124,WSJ870429-0133,0
124,WSJ870504-0117,0
124,WSJ870507-0018,0
124,WSJ870512-0026,1
124,WSJ870513-0170,0
124,WSJ870515-0053,0
124,WSJ870518-0062,0
124,WSJ870518-0087,0
124,WSJ870521-0075,1
124,WSJ870521-0093,0
124,WSJ870522-0090,0
124,WSJ870528-0085,0
124,WSJ870602-0147,0
124,WSJ870603-0083,0
124,WSJ870603-0089,0
124,WSJ870605-0063,0
124,WSJ870608-0032,0
124,WSJ870608-0092,0
124,WSJ870610-0077,0
124,WSJ870618-0129,0
124,WSJ870619-0046,0
124,WSJ870622-0098,0
124,WSJ870625-0074,0
124,WSJ870629-0061,0
124,WSJ870703-0157,0
124,WSJ870707-0089,0
124,WSJ870708-0142,0
124,WSJ870716-0103,0
124,WSJ870716-0167,0
124,WSJ870720-0065,0
124,WSJ870721-0133,0
124,WSJ870722-0031,0
124,WSJ870722-0113,0
124,WSJ870724-0125,0
124,WSJ870804-0031,0
124,WSJ870805-0018,0
124,WSJ870805-0128,0
124,WSJ870807-0091,0
124,WSJ870807-0162,0
124,WSJ870810-0088,0
124,WSJ870812-0113,0
124,WSJ870819-0138,1
124,WSJ870820-0052,0
124,WSJ870831-0078,0
124,WSJ870903-0058,0
124,WSJ870916-0005,1
124,WSJ870916-0140,1
124,WSJ870924-0063,0
124,WSJ870925-0002,0
124,WSJ870928-0051,0
124,WSJ871002-0081,0
124,WSJ871005-0104,0
124,WSJ871007-0016,0
124,WSJ871008-0009,1
124,WSJ871012-0125,0
124,WSJ871015-0165,0
124,WSJ871016-0071,1
124,WSJ871021-0082,0
124,WSJ871029-0128,0
124,WSJ871102-0121,0
124,WSJ871103-0014,0
124,WSJ871110-0045,0
124,WSJ871112-0105,1
124,WSJ871113-0031,0
124,WSJ871113-0077,0
124,WSJ871120-0091,0
124,WSJ871123-0069,0
124,WSJ871127-0023,0
124,WSJ871127-0117,0
124,WSJ871201-0052,0
124,WSJ871203-0042,0
124,WSJ871208-0122,0
124,WSJ871209-0133,0
124,WSJ871217-0055,1
124,WSJ871218-0104,0
124,WSJ871224-0128,0
124,WSJ871228-0062,0
124,WSJ871229-0087,0
124,WSJ880106-0061,0
124,WSJ880114-0079,0
124,WSJ880114-0099,0
124,WSJ880115-0063,0
124,WSJ880118-0035,0
124,WSJ880120-0147,0
124,WSJ880125-0118,0
124,WSJ880128-0006,0
124,WSJ880202-0004,0
124,WSJ880208-0074,0
124,WSJ880211-0103,0
124,WSJ880212-0106,0
124,WSJ880217-0046,0
124,WSJ880217-0055,1
124,WSJ880222-0072,0
124,WSJ880311-0012,0
124,WSJ880317-0139,0
124,WSJ880322-0132,0
124,WSJ880323-0044,1
124,WSJ880330-0030,1
124,WSJ880401-0043,0
124,WSJ880414-0060,0
124,WSJ880414-0118,0
124,WSJ880418-0017,0
124,WSJ880420-0086,0
124,WSJ880421-0066,0
124,WSJ880421-0165,0
124,WSJ880422-0171,0
124,WSJ880427-0007,0
124,WSJ880428-0072,0
124,WSJ880429-0117,0
124,WSJ880502-0077,1
124,WSJ880509-0001,0
124,WSJ880512-0128,0
124,WSJ880523-0114,0
124,WSJ880524-0068,1
124,WSJ880525-0006,0
124,WSJ880527-0031,0
124,WSJ880602-0043,1
124,WSJ880603-0039,0
124,WSJ880607-0078,0
124,WSJ880610-0115,0
124,WSJ880613-0096,0
124,WSJ880614-0040,0
124,WSJ880615-0151,0
124,WSJ880616-0063,0
124,WSJ880617-0024,0
124,WSJ880621-0064,0
124,WSJ880623-0154,0
124,WSJ880629-0089,0
124,WSJ880706-0150,0
124,WSJ880708-0167,0
124,WSJ880711-0104,1
124,WSJ880712-0031,0
124,WSJ880713-0157,0
124,WSJ880715-0070,1
124,WSJ880718-0044,0
124,WSJ880718-0050,0
124,WSJ880721-0057,0
124,WSJ880725-0030,0
124,WSJ880726-0135,0
124,WSJ880727-0031,0
124,WSJ880727-0090,0
124,WSJ880801-0003,1
124,WSJ880802-0172,1
124,WSJ880803-0161,0
124,WSJ880804-0083,0
124,WSJ880804-0157,0
124,WSJ880808-0093,0
124,WSJ880810-0005,0
124,WSJ880812-0004,0
124,WSJ880816-0081,0
124,WSJ880819-0142,0
124,WSJ880822-0108,1
124,WSJ880826-0098,1
124,WSJ880829-0043,0
124,WSJ880830-0061,0
124,WSJ880901-0006,0
124,WSJ880901-0134,0
124,WSJ880902-0149,0
124,WSJ880914-0070,0
124,WSJ880914-0086,0
124,WSJ880919-0118,0
124,WSJ880922-0143,0
124,WSJ880923-0132,0
124,WSJ880923-0186,1
124,WSJ880923-0191,0
124,WSJ880927-0003,0
124,WSJ880927-0061,0
124,WSJ880928-0091,0
124,WSJ881006-0096,0
124,WSJ881006-0197,0
124,WSJ881012-0150,1
124,WSJ881013-0026,0
124,WSJ881014-0107,0
124,WSJ881020-0062,0
124,WSJ881020-0080,1
124,WSJ881021-0163,0
124,WSJ881110-0045,0
124,WSJ881114-0087,0
124,WSJ881114-0171,0
124,WSJ881115-0118,0
124,WSJ881116-0148,0
124,WSJ890727-0031,1
124,WSJ890728-0019,0
124,WSJ890728-0109,0
124,WSJ890804-0119,0
124,WSJ890807-0045,0
124,WSJ890809-0063,0
124,WSJ890816-0133,0
124,WSJ890818-0114,0
124,WSJ890824-0114,0
124,WSJ890828-0145,1
124,WSJ890906-0013,0
124,WSJ890906-0125,0
124,WSJ890915-0058,0
124,WSJ890921-0104,0
124,WSJ890922-0166,0
124,WSJ890926-0155,0
124,WSJ890927-0160,0
124,WSJ890929-0038,0
124,WSJ890929-0073,0
124,WSJ890929-0167,0
124,WSJ891003-0028,0
124,WSJ891003-0119,0
124,WSJ891003-0139,0
124,WSJ891010-0041,0
124,WSJ891012-0004,1
124,WSJ891013-0054,0
124,WSJ891018-0087,0
124,WSJ891018-0099,0
124,WSJ891020-0077,0
124,WSJ891020-0200,0
124,WSJ891031-0047,1
124,WSJ891031-0057,0
124,WSJ891102-0191,0
124,WSJ900404-0017,1
124,WSJ900410-0077,0
124,WSJ900413-0104,0
124,WSJ900413-0117,0
124,WSJ900413-0192,1
124,WSJ900413-0195,0
124,WSJ900417-0078,1
124,WSJ900419-0016,0
124,WSJ900419-0163,1
124,WSJ900424-0056,0
124,WSJ900425-0123,0
124,WSJ900430-0187,1
124,WSJ900502-0139,0
124,WSJ900503-0007,0
124,WSJ900503-0151,1
124,WSJ900509-0035,0
124,WSJ900511-0079,0
124,WSJ900514-0084,0
124,WSJ900517-0104,1
124,WSJ900521-0004,0
124,WSJ900521-0110,0
124,WSJ900521-0145,0
124,WSJ900529-0136,1
124,WSJ900611-0095,0
124,WSJ900620-0052,1
124,WSJ900621-0035,0
124,WSJ900621-0071,0
124,WSJ900621-0090,0
124,WSJ900625-0018,0
124,WSJ900625-0157,0
124,WSJ900628-0115,0
124,WSJ900703-0073,0
124,WSJ900705-0080,0
124,WSJ900713-0122,1
124,WSJ900717-0041,0
124,WSJ900719-0024,0
124,WSJ900720-0026,0
124,WSJ900720-0111,1
124,WSJ900726-0113,0
124,WSJ900727-0029,0
124,WSJ900801-0078,1
124,WSJ900801-0090,1
124,WSJ900801-0140,0
124,WSJ900806-0105,0
124,WSJ900815-0014,1
124,WSJ900815-0113,0
124,WSJ900815-0150,1
124,WSJ900816-0142,0
124,WSJ900817-0003,0
124,WSJ900821-0072,0
124,WSJ900824-0140,1
124,WSJ900828-0114,1
124,WSJ900830-0153,1
124,WSJ900831-0010,0
124,WSJ900914-0168,1
124,WSJ900921-0119,0
124,WSJ900925-0050,0
124,WSJ900928-0110,0
124,WSJ901220-0184,0
124,WSJ901221-0147,1
124,WSJ910104-0126,0
124,WSJ910104-0128,0
124,WSJ910107-0139,0
124,WSJ910108-0005,0
124,WSJ910108-0088,0
124,WSJ910109-0019,0
124,WSJ910111-0122,0
124,WSJ910111-0142,0
124,WSJ910124-0173,0
124,WSJ910125-0016,0
124,WSJ910130-0105,1
124,WSJ910201-0122,0
124,WSJ910206-0054,0
124,WSJ910208-0084,0
124,WSJ910220-0157,0
124,WSJ910222-0070,0
124,WSJ910226-0149,0
124,WSJ910301-0115,0
124,WSJ910304-0002,0
124,WSJ910307-0017,0
124,WSJ910311-0107,0
124,WSJ910314-0126,0
124,WSJ910314-0151,0
124,WSJ910314-0165,0
124,WSJ910315-0104,1
124,WSJ910320-0110,0
124,WSJ910403-0024,0
124,WSJ910403-0155,0
124,WSJ910403-0163,0
124,WSJ910405-0005,1
124,WSJ910409-0069,0
124,WSJ910412-0102,0
124,WSJ910419-0138,0
124,WSJ910425-0087,1
124,WSJ910430-0014,0
124,WSJ910430-0028,0
124,WSJ910501-0084,0
124,WSJ910502-0054,0
124,WSJ910503-0020,1
124,WSJ910503-0027,1
124,WSJ910503-0122,0
124,WSJ910507-0029,0
124,WSJ910510-0178,0
124,WSJ910510-0190,0
124,WSJ910513-0087,0
124,WSJ910513-0095,0
124,WSJ910513-0148,0
124,WSJ910513-0153,0
124,WSJ910514-0122,0
124,WSJ910516-0166,0
124,WSJ910521-0097,1
124,WSJ910522-0053,0
124,WSJ910529-0127,1
124,WSJ910530-0089,0
124,WSJ910530-0117,0
124,WSJ910604-0084,0
124,WSJ910605-0135,0
124,WSJ910613-0126,0
124,WSJ910617-0010,0
124,WSJ910618-0118,1
124,WSJ910619-0089,0
124,WSJ910619-0094,0
124,WSJ910620-0124,0
124,WSJ910620-0152,0
124,WSJ910703-0075,0
124,WSJ910703-0109,0
124,WSJ910705-0084,0
124,WSJ910716-0084,0
124,WSJ910718-0160,1
124,WSJ910725-0117,0
124,WSJ910802-0024,0
124,WSJ910802-0092,0
124,WSJ910802-0098,0
124,WSJ910807-0011,0
124,WSJ910809-0076,1
124,WSJ910814-0089,0
124,WSJ910820-0085,0
124,WSJ910821-0075,0
124,WSJ910904-0051,0
124,WSJ910904-0082,0
124,WSJ910910-0105,0
124,WSJ910912-0045,1
124,WSJ910912-0103,0
124,WSJ910916-0050,0
124,WSJ910917-0048,0
124,WSJ910917-0093,0
124,WSJ910918-0139,0
124,WSJ910918-0146,0
124,WSJ910923-0185,0
124,WSJ911002-0113,0
124,WSJ911009-0135,1
124,WSJ911009-0136,0
124,WSJ911010-0076,0
124,WSJ911015-0074,0
124,WSJ911021-0167,0
124,WSJ911021-0169,0
124,WSJ911022-0003,0
124,WSJ911022-0061,1
124,WSJ911024-0091,0
124,WSJ911025-0043,0
124,WSJ911025-0096,0
124,WSJ911101-0029,1
124,WSJ911101-0031,0
124,WSJ911101-0168,1
124,WSJ911101-0176,1
124,WSJ911101-0178,0
124,WSJ911101-0187,0
124,WSJ911105-0005,0
124,WSJ911105-0075,0
124,WSJ911105-0078,0
124,WSJ911106-0128,0
124,WSJ911111-0104,0
124,WSJ911113-0153,0
124,WSJ911115-0022,0
124,WSJ911115-0026,0
124,WSJ911120-0019,0
124,WSJ911120-0157,0
124,WSJ911127-0003,0
124,WSJ911202-0032,0
124,WSJ911202-0097,0
124,WSJ911202-0102,0
124,WSJ911203-0134,0
124,WSJ911204-0002,0
124,WSJ911205-0021,0
124,WSJ911205-0098,1
124,WSJ911205-0103,0
124,WSJ911209-0045,0
124,WSJ911217-0082,0
124,WSJ911218-0157,0
124,WSJ911219-0110,0
124,WSJ911226-0005,0
124,WSJ911227-0016,1
124,WSJ911227-0021,0
124,WSJ911230-0097,0
124,WSJ920103-0105,0
124,WSJ920103-0108,1
124,WSJ920103-0110,0
124,WSJ920109-0147,0
124,WSJ920109-0152,0
124,WSJ920115-0066,1
124,WSJ920116-0021,1
124,WSJ920116-0026,0
